Customer,Date,Product_weight,Product_price,Gender,Branch/Locker,Location,InvoiceId
AOA107350,2023-03-17,7.33,14660.0,F,G-Location 5,Yerevan,INV-19900
ADY744605,2023-03-18,1.79,11635.0,F,G-Location 2,Yerevan,INV-19901
XIO436440,2023-03-18,5.9,35400.0,F,G-Location 2,Yerevan,INV-19902
URF865101,2023-03-18,5.61,28050.0,F,G-Location 1,Yerevan,INV-19903
DXT747575,2023-03-18,2.65,5300.0,F,G-Location 3,Yerevan,INV-19904
GQY227525,2023-03-18,1.05,6825.0,M,G-Location 1,Yerevan,INV-19905
KCR884126,2023-03-18,1.17,2340.0,M,G-Location 1,Yerevan,INV-19906
FDH299757,2023-03-18,0.15,900.0,F,G-Location 3,Yerevan,INV-19907
ETP442759,2023-03-18,4.2,21000.0,M,G-Location 4,Yerevan,INV-19908
ZYY880092,2023-03-18,5.41,10820.0,M,G-Location 4,Yerevan,INV-19909
CWV577251,2023-03-18,6.98,41880.0,F,G-Location 2,Yerevan,INV-19910
MVN126269,2023-03-18,7.78,42790.0,F,G-Location 1,Yerevan,INV-19911
RGK337395,2023-03-18,2.08,4160.0,M,G-Location 4,Yerevan,INV-19912
LJN443871,2023-03-18,5.03,27665.0,F,G-Location 1,Yerevan,INV-19913
XOQ977009,2023-03-18,5.8,14500.0,F,G-Location 2,Yerevan,INV-19914
RVO146634,2023-03-18,3.8,7600.0,M,G-Location 2,Yerevan,INV-19915
HKT865055,2023-03-18,6.06,12120.0,F,G-Location 3,Yerevan,INV-19916
SUU236590,2023-03-18,2.16,11880.0,M,G-Location 5,Yerevan,INV-19917
DUT720889,2023-03-18,2.86,17160.0,M,G-Location 5,Yerevan,INV-19918
BSL963564,2023-03-18,3.7,22200.0,M,G-Location 3,Yerevan,INV-19919
RZY647218,2023-03-18,3.11,15550.0,F,G-Location 4,Yerevan,INV-19920
YRR930155,2023-03-18,3.43,18865.0,M,G-Location 5,Yerevan,INV-19921
OVN461937,2023-03-18,6.65,53200.0,F,G-Location 4,Yerevan,INV-19922
SCI750196,2023-03-18,3.14,18840.0,M,G-Location 3,Yerevan,INV-19923
IUQ527309,2023-03-18,6.65,43225.0,F,G-Location 3,Yerevan,INV-19924
XRV888860,2023-03-18,2.82,15510.0,M,G-Location 2,Yerevan,INV-19925
PSR310193,2023-03-18,0.25,1500.0,F,G-Location 3,Yerevan,INV-19926
IVT271179,2023-03-18,2.42,6050.0,F,G-Location 5,Yerevan,INV-19927
UUN401221,2023-03-18,7.04,56320.0,F,G-Location 3,Yerevan,INV-19928
LMX100501,2023-03-18,7.1,17750.0,M,G-Location 4,Yerevan,INV-19929
OQG341048,2023-03-18,2.67,17355.0,F,G-Location 2,Yerevan,INV-19930
HHA672202,2023-03-18,0.14,280.0,F,G-Location 3,Yerevan,INV-19931
UWQ634229,2023-03-18,5.1,12750.0,M,G-Location 3,Yerevan,INV-19932
MPE861006,2023-03-18,4.43,24365.0,M,G-Location 4,Yerevan,INV-19933
SCK314236,2023-03-18,6.05,36300.0,F,G-Location 2,Yerevan,INV-19934
YYO714952,2023-03-18,1.79,8950.0,M,G-Location 1,Yerevan,INV-19935
JBF765011,2023-03-18,2.07,16560.0,M,G-Location 1,Yerevan,INV-19936
UCG296881,2023-03-18,0.45,1125.0,M,G-Location 5,Yerevan,INV-19937
KHO202583,2023-03-18,2.19,14235.0,F,G-Location 5,Yerevan,INV-19938
DMH205376,2023-03-18,1.34,6700.0,F,G-Location 5,Yerevan,INV-19939
LPQ959075,2023-03-18,3.77,24505.0,M,G-Location 2,Yerevan,INV-19940
NLH627429,2023-03-18,0.68,4080.000000000001,F,G-Location 5,Yerevan,INV-19941
RHB905941,2023-03-18,4.83,24150.0,M,G-Location 4,Yerevan,INV-19942
QTG656269,2023-03-18,3.13,6260.0,M,G-Location 4,Yerevan,INV-19943
DHU148547,2023-03-18,6.98,41880.0,F,G-Location 5,Yerevan,INV-19944
FDW632064,2023-03-18,6.03,15075.0,F,G-Location 5,Yerevan,INV-19945
XBT369522,2023-03-18,5.21,41680.0,F,G-Location 5,Yerevan,INV-19946
PIH339057,2023-03-18,7.84,19600.0,F,G-Location 1,Yerevan,INV-19947
PKE675419,2023-03-18,5.46,27300.0,F,G-Location 3,Yerevan,INV-19948
JYB767275,2023-03-18,6.47,32350.0,F,G-Location 3,Yerevan,INV-19949
GQB969648,2023-03-18,3.03,18180.0,F,G-Location 5,Yerevan,INV-19950
WKA771347,2023-03-18,2.5,16250.0,F,G-Location 3,Yerevan,INV-19951
QCX206162,2023-03-18,7.84,19600.0,F,G-Location 4,Yerevan,INV-19952
ZSC455936,2023-03-18,5.44,13600.000000000002,F,G-Location 1,Yerevan,INV-19953
STL636263,2023-03-18,0.26,1430.0,M,G-Location 3,Yerevan,INV-19954
EES804313,2023-03-18,0.77,3850.0,M,G-Location 1,Yerevan,INV-19955
XKE355294,2023-03-18,6.56,39360.0,F,G-Location 1,Yerevan,INV-19956
NSJ757024,2023-03-18,1.25,8125.0,F,G-Location 4,Yerevan,INV-19957
BSB624382,2023-03-18,2.29,4580.0,M,G-Location 4,Yerevan,INV-19958
FAZ411502,2023-03-18,3.87,21285.0,M,G-Location 1,Yerevan,INV-19959
PYG175767,2023-03-18,4.93,12325.0,F,G-Location 4,Yerevan,INV-19960
PJQ595766,2023-03-18,7.57,41635.0,F,G-Location 4,Yerevan,INV-19961
PBK353328,2023-03-18,7.8,39000.0,F,G-Location 4,Yerevan,INV-19962
GRU684420,2023-03-18,0.68,4080.000000000001,F,G-Location 2,Yerevan,INV-19963
SBH833417,2023-03-18,5.72,34320.0,F,G-Location 1,Yerevan,INV-19964
RGV420003,2023-03-18,5.27,31620.0,M,G-Location 1,Yerevan,INV-19965
UCG525096,2023-03-18,5.28,10560.0,F,G-Location 5,Yerevan,INV-19966
WIH746257,2023-03-18,7.44,37200.0,M,G-Location 1,Yerevan,INV-19967
HHW662078,2023-03-18,7.34,18350.0,F,G-Location 5,Yerevan,INV-19968
NMS609540,2023-03-18,3.05,24400.0,F,G-Location 2,Yerevan,INV-19969
DUP552666,2023-03-18,0.19,380.0,F,G-Location 4,Yerevan,INV-19970
IFR435491,2023-03-18,2.55,12750.0,F,G-Location 3,Yerevan,INV-19971
LKJ784237,2023-03-18,0.27,2160.0,F,G-Location 1,Yerevan,INV-19972
HJP500980,2023-03-18,1.52,3800.0,F,G-Location 1,Yerevan,INV-19973
FZX856779,2023-03-18,8.0,16000.0,F,G-Location 4,Yerevan,INV-19974
XYA836290,2023-03-18,0.68,1700.0000000000002,F,G-Location 3,Yerevan,INV-19975
QPI587237,2023-03-18,2.95,7375.0,M,G-Location 2,Yerevan,INV-19976
OSK507920,2023-03-18,3.66,18300.0,F,G-Location 5,Yerevan,INV-19977
LCZ741719,2023-03-18,1.36,6800.000000000001,M,G-Location 4,Yerevan,INV-19978
ZYG138944,2023-03-18,2.87,18655.0,F,G-Location 4,Yerevan,INV-19979
TXA435445,2023-03-18,4.63,27780.0,M,G-Location 2,Yerevan,INV-19980
MYW518465,2023-03-18,1.95,10725.0,F,G-Location 5,Yerevan,INV-19981
XFA886209,2023-03-18,1.52,9880.0,F,G-Location 4,Yerevan,INV-19982
WDD546200,2023-03-18,4.2,10500.0,F,G-Location 4,Yerevan,INV-19983
YGI432869,2023-03-18,1.7,13600.0,F,G-Location 5,Yerevan,INV-19984
WBV282223,2023-03-18,0.76,4940.0,F,G-Location 4,Yerevan,INV-19985
RJR252558,2023-03-18,1.49,9685.0,F,G-Location 3,Yerevan,INV-19986
RTX581605,2023-03-18,7.59,37950.0,F,G-Location 4,Yerevan,INV-19987
XWP846710,2023-03-18,7.74,50310.0,M,G-Location 2,Yerevan,INV-19988
FEO203605,2023-03-18,6.55,16375.0,M,G-Location 2,Yerevan,INV-19989
ERZ671218,2023-03-18,0.37,740.0,F,G-Location 3,Yerevan,INV-19990
KEP722276,2023-03-18,6.96,45240.0,M,G-Location 1,Yerevan,INV-19991
UVL748288,2023-03-18,4.36,34880.0,M,G-Location 2,Yerevan,INV-19992
BSD850618,2023-03-18,6.98,34900.0,F,G-Location 2,Yerevan,INV-19993
BHP462442,2023-03-18,6.06,39390.0,F,G-Location 4,Yerevan,INV-19994
AJL390915,2023-03-18,5.58,36270.0,M,G-Location 1,Yerevan,INV-19995
AQQ525310,2023-03-18,6.51,39060.0,F,G-Location 5,Yerevan,INV-19996
CXR286549,2023-03-18,1.51,9815.0,F,G-Location 5,Yerevan,INV-19997
FRT230821,2023-03-18,2.54,6350.0,F,G-Location 2,Yerevan,INV-19998
CEK851865,2023-03-18,0.55,3025.0000000000005,M,G-Location 5,Yerevan,INV-19999
YKV825201,2023-03-18,3.55,17750.0,M,G-Location 3,Yerevan,INV-20000
FRI288782,2023-03-19,4.79,26345.0,F,G-Location 4,Yerevan,INV-20001
DDJ147140,2023-03-19,4.54,11350.0,M,G-Location 3,Yerevan,INV-20002
KMW597829,2023-03-19,6.71,40260.0,M,G-Location 1,Yerevan,INV-20003
UHQ264423,2023-03-19,1.23,9840.0,F,G-Location 4,Yerevan,INV-20004
ISF235383,2023-03-19,0.25,1625.0,M,G-Location 2,Yerevan,INV-20005
NZP962890,2023-03-19,6.36,31800.0,F,G-Location 1,Yerevan,INV-20006
RNG545434,2023-03-19,5.48,27400.000000000004,M,G-Location 4,Yerevan,INV-20007
YZZ781755,2023-03-19,4.89,29340.0,F,G-Location 5,Yerevan,INV-20008
CBK101301,2023-03-19,1.79,3580.0,F,G-Location 1,Yerevan,INV-20009
PKE560821,2023-03-19,6.52,39120.0,M,G-Location 1,Yerevan,INV-20010
HEP996865,2023-03-19,1.81,11765.0,M,G-Location 3,Yerevan,INV-20011
WTS413408,2023-03-19,1.06,8480.0,M,G-Location 5,Yerevan,INV-20012
IFC715212,2023-03-19,7.03,45695.0,M,G-Location 4,Yerevan,INV-20013
TYN286705,2023-03-19,1.21,9680.0,F,G-Location 2,Yerevan,INV-20014
LBJ393615,2023-03-19,1.46,8760.0,M,G-Location 3,Yerevan,INV-20015
JIO312658,2023-03-19,2.74,21920.0,F,G-Location 2,Yerevan,INV-20016
KOX275550,2023-03-19,1.84,11960.0,F,G-Location 3,Yerevan,INV-20017
ULM867926,2023-03-19,3.79,24635.0,F,G-Location 1,Yerevan,INV-20018
CKJ949457,2023-03-19,3.74,9350.0,F,G-Location 1,Yerevan,INV-20019
CWW940990,2023-03-19,3.27,17985.0,F,G-Location 1,Yerevan,INV-20020
NXV934669,2023-03-19,0.13,260.0,M,G-Location 1,Yerevan,INV-20021
ATV964137,2023-03-19,0.64,5120.0,M,G-Location 5,Yerevan,INV-20022
JYU643959,2023-03-19,2.66,13300.0,F,G-Location 2,Yerevan,INV-20023
FYL434645,2023-03-19,4.16,33280.0,M,G-Location 3,Yerevan,INV-20024
ISF235383,2023-03-19,5.48,43840.0,F,G-Location 3,Yerevan,INV-20025
HDY259245,2023-03-19,3.99,9975.0,M,G-Location 1,Yerevan,INV-20026
YMW354936,2023-03-19,3.34,26720.0,F,G-Location 3,Yerevan,INV-20027
TPG232824,2023-03-19,6.37,35035.0,F,G-Location 1,Yerevan,INV-20028
HMQ174604,2023-03-19,6.14,36840.0,F,G-Location 3,Yerevan,INV-20029
GZR758077,2023-03-19,7.37,14740.0,F,G-Location 1,Yerevan,INV-20030
BTP507107,2023-03-19,3.03,15149.999999999998,M,G-Location 1,Yerevan,INV-20031
AKI859017,2023-03-19,6.37,50960.0,M,G-Location 5,Yerevan,INV-20032
GNY646774,2023-03-19,3.6,18000.0,M,G-Location 3,Yerevan,INV-20033
XXQ141466,2023-03-19,7.12,17800.0,M,G-Location 2,Yerevan,INV-20034
ENH123488,2023-03-19,5.46,35490.0,F,G-Location 1,Yerevan,INV-20035
LCT998182,2023-03-19,2.8,14000.0,M,G-Location 2,Yerevan,INV-20036
UZE159125,2023-03-19,3.46,22490.0,F,G-Location 2,Yerevan,INV-20037
NMS609540,2023-03-19,4.38,24090.0,F,G-Location 2,Yerevan,INV-20038
ODE899912,2023-03-19,3.9,19500.0,M,G-Location 5,Yerevan,INV-20039
JVU479813,2023-03-19,0.91,5005.0,F,G-Location 2,Yerevan,INV-20040
ZSC455936,2023-03-19,7.49,18725.0,M,G-Location 5,Yerevan,INV-20041
QEN173029,2023-03-19,4.58,29770.0,M,G-Location 3,Yerevan,INV-20042
ENH123488,2023-03-19,1.2,6000.0,F,G-Location 2,Yerevan,INV-20043
RPN121146,2023-03-19,2.58,6450.0,F,G-Location 4,Yerevan,INV-20044
KYI909974,2023-03-19,0.17,1020.0,F,G-Location 1,Yerevan,INV-20045
FHI801078,2023-03-19,2.12,13780.0,F,G-Location 2,Yerevan,INV-20046
NUZ596095,2023-03-19,0.92,1840.0,M,G-Location 5,Yerevan,INV-20047
YHK376261,2023-03-19,4.96,29760.0,M,G-Location 4,Yerevan,INV-20048
KVI209792,2023-03-19,4.72,25960.0,F,G-Location 3,Yerevan,INV-20049
GLU745795,2023-03-19,7.13,57040.0,F,G-Location 2,Yerevan,INV-20050
QOK936627,2023-03-19,2.1,10500.0,M,G-Location 5,Yerevan,INV-20051
WBP761775,2023-03-19,1.81,10860.0,M,G-Location 4,Yerevan,INV-20052
WDD546200,2023-03-19,4.07,32560.000000000004,M,G-Location 4,Yerevan,INV-20053
LPY554228,2023-03-19,1.94,12610.0,M,G-Location 3,Yerevan,INV-20054
MYM471513,2023-03-19,4.87,26785.0,M,G-Location 2,Yerevan,INV-20055
DKJ815708,2023-03-19,7.94,39700.0,F,G-Location 2,Yerevan,INV-20056
CVG737617,2023-03-19,0.72,1800.0,F,G-Location 5,Yerevan,INV-20057
YHE849231,2023-03-19,5.93,11860.0,M,G-Location 5,Yerevan,INV-20058
EVW409322,2023-03-19,6.27,31350.0,M,G-Location 5,Yerevan,INV-20059
MHV671658,2023-03-19,4.23,27495.000000000004,M,G-Location 1,Yerevan,INV-20060
SFN967521,2023-03-19,0.47,940.0,M,G-Location 5,Yerevan,INV-20061
CRL107774,2023-03-19,3.22,16100.000000000002,F,G-Location 4,Yerevan,INV-20062
OSK507920,2023-03-19,0.75,1500.0,M,G-Location 3,Yerevan,INV-20063
JWD211632,2023-03-19,4.49,11225.0,M,G-Location 5,Yerevan,INV-20064
QPS812883,2023-03-19,1.99,15920.0,F,G-Location 3,Yerevan,INV-20065
EZN865000,2023-03-19,0.99,6435.0,F,G-Location 3,Yerevan,INV-20066
QAC630422,2023-03-19,0.92,2300.0,M,G-Location 3,Yerevan,INV-20067
ICN695058,2023-03-19,5.62,44960.0,F,G-Location 5,Yerevan,INV-20068
FQV164564,2023-03-19,2.2,11000.0,F,G-Location 5,Yerevan,INV-20069
VHK713856,2023-03-19,2.64,21120.0,F,G-Location 3,Yerevan,INV-20070
SLE285600,2023-03-19,1.56,10140.0,F,G-Location 3,Yerevan,INV-20071
LMJ735121,2023-03-19,5.7,14250.0,M,G-Location 1,Yerevan,INV-20072
LCZ741719,2023-03-19,6.34,50720.0,M,G-Location 4,Yerevan,INV-20073
JAB571926,2023-03-19,5.55,11100.0,M,G-Location 1,Yerevan,INV-20074
TST603776,2023-03-19,1.52,3800.0,M,G-Location 1,Yerevan,INV-20075
LCR846952,2023-03-19,7.69,19225.0,M,G-Location 1,Yerevan,INV-20076
PYG175767,2023-03-19,7.42,37100.0,M,G-Location 1,Yerevan,INV-20077
QCX206162,2023-03-19,0.91,7280.0,F,G-Location 4,Yerevan,INV-20078
UTU941068,2023-03-19,0.43,860.0,M,G-Location 4,Yerevan,INV-20079
QPE731237,2023-03-19,0.13,650.0,F,G-Location 5,Yerevan,INV-20080
RAM191201,2023-03-19,6.23,49840.0,F,G-Location 5,Yerevan,INV-20081
STV140800,2023-03-19,5.19,28545.000000000004,M,G-Location 5,Yerevan,INV-20082
SNV632823,2023-03-19,5.54,36010.0,F,G-Location 2,Yerevan,INV-20083
OZT964046,2023-03-19,6.08,15200.0,F,G-Location 2,Yerevan,INV-20084
SWZ808127,2023-03-19,6.0,12000.0,F,G-Location 1,Yerevan,INV-20085
MDT358821,2023-03-19,4.19,27235.000000000004,F,G-Location 3,Yerevan,INV-20086
XYA836290,2023-03-19,6.77,16925.0,M,G-Location 3,Yerevan,INV-20087
GFL308276,2023-03-19,3.54,21240.0,M,G-Location 3,Yerevan,INV-20088
VBP326613,2023-03-19,2.53,13914.999999999998,M,G-Location 3,Yerevan,INV-20089
GQN438783,2023-03-19,6.91,34550.0,F,G-Location 4,Yerevan,INV-20090
IQY586007,2023-03-19,0.54,3240.0,M,G-Location 3,Yerevan,INV-20091
TVC557281,2023-03-19,2.89,17340.0,M,G-Location 1,Yerevan,INV-20092
WYP812426,2023-03-19,1.49,8940.0,M,G-Location 5,Yerevan,INV-20093
KBR851856,2023-03-19,7.02,56160.0,M,G-Location 2,Yerevan,INV-20094
MKS100395,2023-03-19,7.34,14680.0,M,G-Location 2,Yerevan,INV-20095
VOK538308,2023-03-19,0.35,1925.0,F,G-Location 3,Yerevan,INV-20096
TEZ795570,2023-03-19,5.93,38545.0,F,G-Location 5,Yerevan,INV-20097
OEX293175,2023-03-19,6.28,12560.0,M,G-Location 1,Yerevan,INV-20098
LAW390630,2023-03-19,1.38,8970.0,F,G-Location 2,Yerevan,INV-20099
WUD919945,2023-03-19,2.5,15000.0,M,G-Location 1,Yerevan,INV-20100
DDD826514,2023-03-20,6.7,16750.0,F,G-Location 3,Yerevan,INV-20101
TEB380949,2023-03-20,7.61,45660.0,F,G-Location 5,Yerevan,INV-20102
ZPG592950,2023-03-20,7.98,39900.0,F,G-Location 1,Yerevan,INV-20103
SUG410350,2023-03-20,0.42,2520.0,F,G-Location 5,Yerevan,INV-20104
IHG812065,2023-03-20,6.85,44525.0,M,G-Location 3,Yerevan,INV-20105
WRL383050,2023-03-20,7.51,18775.0,M,G-Location 3,Yerevan,INV-20106
TUK667894,2023-03-20,1.98,11880.0,F,G-Location 5,Yerevan,INV-20107
HFI431547,2023-03-20,4.37,24035.0,F,G-Location 1,Yerevan,INV-20108
VYH346461,2023-03-20,4.63,27780.0,F,G-Location 1,Yerevan,INV-20109
WBE440197,2023-03-20,0.93,5580.0,M,G-Location 2,Yerevan,INV-20110
YMD517826,2023-03-20,1.86,14880.0,F,G-Location 2,Yerevan,INV-20111
RFS781349,2023-03-20,1.2,6600.0,F,G-Location 1,Yerevan,INV-20112
ISJ999523,2023-03-20,2.39,4780.0,F,G-Location 5,Yerevan,INV-20113
NKV346031,2023-03-20,0.77,1540.0,M,G-Location 3,Yerevan,INV-20114
CSS731785,2023-03-20,7.33,47645.0,F,G-Location 1,Yerevan,INV-20115
BLR955078,2023-03-20,2.61,15660.0,M,G-Location 1,Yerevan,INV-20116
DNS681659,2023-03-20,3.91,21505.0,F,G-Location 5,Yerevan,INV-20117
SBN170325,2023-03-20,2.72,14960.000000000002,M,G-Location 4,Yerevan,INV-20118
CLF627428,2023-03-20,0.64,1600.0,M,G-Location 3,Yerevan,INV-20119
HFP792983,2023-03-20,2.17,4340.0,M,G-Location 5,Yerevan,INV-20120
TYS731243,2023-03-20,0.83,4565.0,M,G-Location 5,Yerevan,INV-20121
AQH120350,2023-03-20,7.66,49790.0,F,G-Location 4,Yerevan,INV-20122
NDX506296,2023-03-20,3.19,19140.0,M,G-Location 5,Yerevan,INV-20123
KSG963786,2023-03-20,5.55,36075.0,M,G-Location 5,Yerevan,INV-20124
KOV623591,2023-03-20,4.7,37600.0,M,G-Location 3,Yerevan,INV-20125
RMJ391312,2023-03-20,0.5,2500.0,M,G-Location 1,Yerevan,INV-20126
HKI409468,2023-03-20,7.98,19950.0,M,G-Location 3,Yerevan,INV-20127
WWX598453,2023-03-20,2.31,11550.0,F,G-Location 4,Yerevan,INV-20128
YWU617654,2023-03-20,2.59,20720.0,M,G-Location 3,Yerevan,INV-20129
IMJ837275,2023-03-20,5.81,14524.999999999998,M,G-Location 3,Yerevan,INV-20130
HQH607404,2023-03-20,5.81,46480.0,M,G-Location 3,Yerevan,INV-20131
GUS776209,2023-03-20,0.44,2200.0,F,G-Location 1,Yerevan,INV-20132
XXZ601848,2023-03-20,0.88,2200.0,F,G-Location 3,Yerevan,INV-20133
DVZ128870,2023-03-20,3.53,8825.0,F,G-Location 4,Yerevan,INV-20134
ALN161735,2023-03-20,5.37,29535.0,M,G-Location 2,Yerevan,INV-20135
TTV562720,2023-03-20,7.7,46200.0,M,G-Location 3,Yerevan,INV-20136
JTI172138,2023-03-20,1.29,2580.0,F,G-Location 5,Yerevan,INV-20137
YFT790162,2023-03-20,6.4,41600.0,M,G-Location 5,Yerevan,INV-20138
PVI242524,2023-03-20,1.57,12560.0,M,G-Location 4,Yerevan,INV-20139
FWT340140,2023-03-20,4.28,21400.0,M,G-Location 2,Yerevan,INV-20140
QKY428055,2023-03-20,5.52,27600.0,F,G-Location 1,Yerevan,INV-20141
TNN954932,2023-03-20,2.73,16380.0,M,G-Location 2,Yerevan,INV-20142
SHC771229,2023-03-20,4.68,37440.0,F,G-Location 4,Yerevan,INV-20143
WOD690746,2023-03-20,6.1,39650.0,M,G-Location 5,Yerevan,INV-20144
BIU365226,2023-03-20,4.82,28920.0,M,G-Location 2,Yerevan,INV-20145
KAK655466,2023-03-20,2.55,6375.0,M,G-Location 3,Yerevan,INV-20146
TPM445749,2023-03-20,5.92,38480.0,F,G-Location 1,Yerevan,INV-20147
WAF162416,2023-03-20,2.51,6274.999999999999,M,G-Location 5,Yerevan,INV-20148
QZK283345,2023-03-20,2.97,16335.000000000002,M,G-Location 2,Yerevan,INV-20149
XMN643869,2023-03-20,3.42,8550.0,M,G-Location 2,Yerevan,INV-20150
ZOT780704,2023-03-20,2.62,13100.0,M,G-Location 3,Yerevan,INV-20151
ROR971417,2023-03-20,3.29,21385.0,F,G-Location 2,Yerevan,INV-20152
MYW518465,2023-03-20,4.9,12250.0,M,G-Location 5,Yerevan,INV-20153
MVV628502,2023-03-20,6.08,30400.0,M,G-Location 2,Yerevan,INV-20154
BIF169938,2023-03-20,6.6,16500.0,F,G-Location 4,Yerevan,INV-20155
RCK687530,2023-03-20,7.06,45890.0,F,G-Location 3,Yerevan,INV-20156
GXL387431,2023-03-20,6.17,49360.0,F,G-Location 2,Yerevan,INV-20157
CXH630485,2023-03-20,1.58,12640.0,F,G-Location 4,Yerevan,INV-20158
NQH395738,2023-03-20,2.3,12649.999999999998,F,G-Location 1,Yerevan,INV-20159
GWM888137,2023-03-20,5.48,30140.000000000004,M,G-Location 4,Yerevan,INV-20160
DKJ815708,2023-03-20,4.31,34480.0,M,G-Location 4,Yerevan,INV-20161
VBA611599,2023-03-20,4.68,9360.0,F,G-Location 3,Yerevan,INV-20162
SWZ808127,2023-03-20,1.42,2840.0,M,G-Location 2,Yerevan,INV-20163
UTW642140,2023-03-20,6.06,30300.0,F,G-Location 1,Yerevan,INV-20164
XUU266356,2023-03-20,1.11,6660.000000000001,F,G-Location 4,Yerevan,INV-20165
PVM909377,2023-03-20,2.59,16835.0,F,G-Location 1,Yerevan,INV-20166
THH817486,2023-03-20,3.23,19380.0,F,G-Location 2,Yerevan,INV-20167
SND387239,2023-03-20,5.54,27700.0,M,G-Location 1,Yerevan,INV-20168
QPQ991491,2023-03-20,7.42,48230.0,M,G-Location 2,Yerevan,INV-20169
XXQ141466,2023-03-20,7.82,19550.0,M,G-Location 4,Yerevan,INV-20170
YHH500691,2023-03-20,3.79,24635.0,M,G-Location 1,Yerevan,INV-20171
EZO931847,2023-03-20,1.36,10880.0,F,G-Location 3,Yerevan,INV-20172
GHD600430,2023-03-20,6.56,52480.0,M,G-Location 4,Yerevan,INV-20173
FPG238380,2023-03-20,7.41,40755.0,F,G-Location 5,Yerevan,INV-20174
GQN438783,2023-03-20,6.34,34870.0,F,G-Location 5,Yerevan,INV-20175
POA416951,2023-03-20,3.72,9300.0,M,G-Location 4,Yerevan,INV-20176
FWT340140,2023-03-20,3.18,19080.0,M,G-Location 2,Yerevan,INV-20177
HZJ384560,2023-03-20,7.54,18850.0,F,G-Location 5,Yerevan,INV-20178
NCT280305,2023-03-20,3.55,28400.0,M,G-Location 2,Yerevan,INV-20179
ZMK764440,2023-03-20,2.9,17400.0,F,G-Location 1,Yerevan,INV-20180
YGO665962,2023-03-20,2.4,4800.0,M,G-Location 2,Yerevan,INV-20181
RKB343372,2023-03-20,0.56,2800.0000000000005,F,G-Location 1,Yerevan,INV-20182
HXT870485,2023-03-20,1.27,6350.0,F,G-Location 3,Yerevan,INV-20183
APT988804,2023-03-20,4.75,9500.0,F,G-Location 1,Yerevan,INV-20184
NUP647263,2023-03-20,6.71,33550.0,M,G-Location 1,Yerevan,INV-20185
BOD164965,2023-03-20,5.73,14325.000000000002,F,G-Location 4,Yerevan,INV-20186
GEB645224,2023-03-20,3.0,19500.0,M,G-Location 2,Yerevan,INV-20187
RVO146634,2023-03-20,0.59,3245.0,F,G-Location 4,Yerevan,INV-20188
ABN926423,2023-03-20,7.86,19650.0,F,G-Location 4,Yerevan,INV-20189
ISI204568,2023-03-20,5.03,32695.0,F,G-Location 1,Yerevan,INV-20190
GXM758922,2023-03-20,3.83,21065.0,M,G-Location 4,Yerevan,INV-20191
RNM922172,2023-03-20,5.42,13550.0,F,G-Location 5,Yerevan,INV-20192
ZJF744789,2023-03-20,5.68,36920.0,F,G-Location 5,Yerevan,INV-20193
YYY799208,2023-03-20,3.01,15049.999999999998,F,G-Location 5,Yerevan,INV-20194
FDY790226,2023-03-20,7.46,18650.0,M,G-Location 1,Yerevan,INV-20195
ZYG138944,2023-03-20,6.85,44525.0,M,G-Location 1,Yerevan,INV-20196
COY362625,2023-03-20,2.76,16560.0,M,G-Location 3,Yerevan,INV-20197
WZJ656653,2023-03-20,1.51,7550.0,M,G-Location 2,Yerevan,INV-20198
DPM216474,2023-03-20,4.3,8600.0,M,G-Location 4,Yerevan,INV-20199
UXF746034,2023-03-20,3.49,27920.0,F,G-Location 1,Yerevan,INV-20200
PBB996663,2023-03-21,7.96,15920.0,M,G-Location 3,Yerevan,INV-20201
TZM567078,2023-03-21,0.3,1950.0,F,G-Location 2,Yerevan,INV-20202
BRI544132,2023-03-21,5.9,29500.0,F,G-Location 5,Yerevan,INV-20203
LTV508044,2023-03-21,7.15,42900.0,M,G-Location 5,Yerevan,INV-20204
UNM226411,2023-03-21,5.74,45920.0,M,G-Location 1,Yerevan,INV-20205
AXT299970,2023-03-21,5.72,14300.0,M,G-Location 3,Yerevan,INV-20206
FJP749580,2023-03-21,2.18,17440.0,M,G-Location 3,Yerevan,INV-20207
GUS776209,2023-03-21,5.05,10100.0,F,G-Location 4,Yerevan,INV-20208
MLT971380,2023-03-21,5.12,30720.0,F,G-Location 3,Yerevan,INV-20209
SBN170325,2023-03-21,0.34,2720.0,F,G-Location 2,Yerevan,INV-20210
QGF894875,2023-03-21,1.19,7140.0,F,G-Location 3,Yerevan,INV-20211
MRF199968,2023-03-21,1.3,10400.0,F,G-Location 3,Yerevan,INV-20212
ATV964137,2023-03-21,1.47,11760.0,M,G-Location 4,Yerevan,INV-20213
FMZ324255,2023-03-21,6.48,42120.0,F,G-Location 4,Yerevan,INV-20214
IJU447576,2023-03-21,0.26,1690.0,M,G-Location 2,Yerevan,INV-20215
ONO713853,2023-03-21,6.86,54880.0,M,G-Location 2,Yerevan,INV-20216
ABA698150,2023-03-21,7.32,58560.0,F,G-Location 1,Yerevan,INV-20217
AEJ507443,2023-03-21,3.11,6220.0,M,G-Location 4,Yerevan,INV-20218
UWQ634229,2023-03-21,1.08,2700.0,F,G-Location 3,Yerevan,INV-20219
VUC780339,2023-03-21,6.13,33715.0,M,G-Location 2,Yerevan,INV-20220
JMJ799015,2023-03-21,3.2,6400.0,F,G-Location 3,Yerevan,INV-20221
